"Year","Location","Species","count","Latitude","Longitude","Effort_Nnets","CPUE"
2019,"Forsmark","Ide",8,60.4357953111688,18.1513502597403,45,0.177777777777778
2019,"Forsmark","Perch",1178,60.4357953111688,18.1513502597403,45,26.1777777777778
2019,"Forsmark","Pike",1,60.4357953111688,18.1513502597403,45,0.0222222222222222
2019,"Forsmark","Pikeperch",19,60.4357953111688,18.1513502597403,45,0.422222222222222
2019,"Forsmark","Roach",769,60.4357953111688,18.1513502597403,45,17.0888888888889
2019,"Forsmark","Ruffe",109,60.4357953111688,18.1513502597403,45,2.42222222222222
2019,"Forsmark","Silver bream",319,60.4357953111688,18.1513502597403,45,7.08888888888889
2019,"Forsmark","Tench",1,60.4357953111688,18.1513502597403,45,0.0222222222222222
2019,"Forsmark","Vimba",3,60.4357953111688,18.1513502597403,45,0.0666666666666667
2019,"Galtfjärden","Bleak",3,60.1585640983372,18.615399581422,30,0.1
2019,"Galtfjärden","Bream",21,60.1585640983372,18.615399581422,30,0.7
2019,"Galtfjärden","Brown trout",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2019,"Galtfjärden","European flounder",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2019,"Galtfjärden","Fourhorn sculpin",74,60.1585640983372,18.615399581422,30,2.46666666666667
2019,"Galtfjärden","Herring",277,60.1585640983372,18.615399581422,30,9.23333333333333
2019,"Galtfjärden","Ide",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2019,"Galtfjärden","Perch",266,60.1585640983372,18.615399581422,30,8.86666666666667
2019,"Galtfjärden","Pike",3,60.1585640983372,18.615399581422,30,0.1
2019,"Galtfjärden","Pikeperch",85,60.1585640983372,18.615399581422,30,2.83333333333333
2019,"Galtfjärden","Roach",507,60.1585640983372,18.615399581422,30,16.9
2019,"Galtfjärden","Ruffe",100,60.1585640983372,18.615399581422,30,3.33333333333333
2019,"Galtfjärden","Silver bream",99,60.1585640983372,18.615399581422,30,3.3
2019,"Galtfjärden","Smelt",42,60.1585640983372,18.615399581422,30,1.4
2019,"Galtfjärden","Sprat",8,60.1585640983372,18.615399581422,30,0.266666666666667
2019,"Galtfjärden","Vimba",3,60.1585640983372,18.615399581422,30,0.1
2019,"Galtfjärden","Whitefish",7,60.1585640983372,18.615399581422,30,0.233333333333333
2019,"Gaviksfjärden","Bleak",1,62.8731713752323,18.2397938165231,45,0.0222222222222222
2019,"Gaviksfjärden","Eelpout",2,62.8731713752323,18.2397938165231,45,0.0444444444444444
2019,"Gaviksfjärden","Herring",623,62.8731713752323,18.2397938165231,45,13.8444444444444
2019,"Gaviksfjärden","Perch",332,62.8731713752323,18.2397938165231,45,7.37777777777778
2019,"Gaviksfjärden","Pike",1,62.8731713752323,18.2397938165231,45,0.0222222222222222
2019,"Gaviksfjärden","Roach",492,62.8731713752323,18.2397938165231,45,10.9333333333333
2019,"Gaviksfjärden","Smelt",184,62.8731713752323,18.2397938165231,45,4.08888888888889
2019,"Gaviksfjärden","Sprat",10,62.8731713752323,18.2397938165231,45,0.222222222222222
2019,"Gaviksfjärden","Straightnose pipefish",3,62.8731713752323,18.2397938165231,45,0.0666666666666667
2019,"Gaviksfjärden","Whitefish",67,62.8731713752323,18.2397938165231,45,1.48888888888889
2019,"Holmön","Bleak",5,63.6765442341336,20.8585738674856,27,0.185185185185185
2019,"Holmön","Herring",117,63.6765442341336,20.8585738674856,27,4.33333333333333
2019,"Holmön","Perch",521,63.6765442341336,20.8585738674856,27,19.2962962962963
2019,"Holmön","Pike",1,63.6765442341336,20.8585738674856,27,0.037037037037037
2019,"Holmön","Roach",339,63.6765442341336,20.8585738674856,27,12.5555555555556
2019,"Holmön","Ruffe",20,63.6765442341336,20.8585738674856,27,0.740740740740741
2019,"Holmön","Sprat",1,63.6765442341336,20.8585738674856,27,0.037037037037037
2019,"Holmön","Whitefish",68,63.6765442341336,20.8585738674856,27,2.51851851851852
2019,"Kalvhararna","Bleak",26,61.0868576442142,17.2801806044905,26,1
2019,"Kalvhararna","Brown trout",3,61.0868576442142,17.2801806044905,26,0.115384615384615
2019,"Kalvhararna","Eelpout",38,61.0868576442142,17.2801806044905,26,1.46153846153846
2019,"Kalvhararna","Fourhorn sculpin",47,61.0868576442142,17.2801806044905,26,1.80769230769231
2019,"Kalvhararna","Herring",502,61.0868576442142,17.2801806044905,26,19.3076923076923
2019,"Kalvhararna","Lesser sand eel",1,61.0868576442142,17.2801806044905,26,0.0384615384615385
2019,"Kalvhararna","Perch",8,61.0868576442142,17.2801806044905,26,0.307692307692308
2019,"Kalvhararna","Roach",120,61.0868576442142,17.2801806044905,26,4.61538461538461
2019,"Kalvhararna","Ruffe",25,61.0868576442142,17.2801806044905,26,0.961538461538462
2019,"Kalvhararna","Silver bream",1,61.0868576442142,17.2801806044905,26,0.0384615384615385
2019,"Kalvhararna","Smelt",8,61.0868576442142,17.2801806044905,26,0.307692307692308
2019,"Kalvhararna","Whitefish",4,61.0868576442142,17.2801806044905,26,0.153846153846154
2019,"Karlskrona Ö skärgård","Bleak",154,56.0847809001041,15.7827675251474,40,3.85
2019,"Karlskrona Ö skärgård","European flounder",4,56.0847809001041,15.7827675251474,40,0.1
2019,"Karlskrona Ö skärgård","Herring",123,56.0847809001041,15.7827675251474,40,3.075
2019,"Karlskrona Ö skärgård","Ide",22,56.0847809001041,15.7827675251474,40,0.55
2019,"Karlskrona Ö skärgård","Perch",1135,56.0847809001041,15.7827675251474,40,28.375
2019,"Karlskrona Ö skärgård","Pike",2,56.0847809001041,15.7827675251474,40,0.05
2019,"Karlskrona Ö skärgård","Roach",466,56.0847809001041,15.7827675251474,40,11.65
2019,"Karlskrona Ö skärgård","Round goby",2,56.0847809001041,15.7827675251474,40,0.05
2019,"Karlskrona Ö skärgård","Rudd",12,56.0847809001041,15.7827675251474,40,0.3
2019,"Karlskrona Ö skärgård","Silver bream",1,56.0847809001041,15.7827675251474,40,0.025
2019,"Karlskrona Ö skärgård","Sprat",14,56.0847809001041,15.7827675251474,40,0.35
2019,"Karlskrona Ö skärgård","Vimba",1,56.0847809001041,15.7827675251474,40,0.025
2019,"Karlskrona Ö skärgård","Whitefish",5,56.0847809001041,15.7827675251474,40,0.125
2019,"Kinnbäcksfjärden","Brown trout",5,65.0493328099174,21.5294466183167,45,0.111111111111111
2019,"Kinnbäcksfjärden","Burbot",1,65.0493328099174,21.5294466183167,45,0.0222222222222222
2019,"Kinnbäcksfjärden","Dace",2,65.0493328099174,21.5294466183167,45,0.0444444444444444
2019,"Kinnbäcksfjärden","Fourhorn sculpin",19,65.0493328099174,21.5294466183167,45,0.422222222222222
2019,"Kinnbäcksfjärden","Herring",142,65.0493328099174,21.5294466183167,45,3.15555555555556
2019,"Kinnbäcksfjärden","Ide",1,65.0493328099174,21.5294466183167,45,0.0222222222222222
2019,"Kinnbäcksfjärden","Perch",621,65.0493328099174,21.5294466183167,45,13.8
2019,"Kinnbäcksfjärden","Roach",8,65.0493328099174,21.5294466183167,45,0.177777777777778
2019,"Kinnbäcksfjärden","Ruffe",418,65.0493328099174,21.5294466183167,45,9.28888888888889
2019,"Kinnbäcksfjärden","Smelt",74,65.0493328099174,21.5294466183167,45,1.64444444444444
2019,"Kinnbäcksfjärden","Vendace",314,65.0493328099174,21.5294466183167,45,6.97777777777778
2019,"Kinnbäcksfjärden","Whitefish",190,65.0493328099174,21.5294466183167,45,4.22222222222222
2019,"Kvädöfjärden","Bleak",108,58.0132500384944,16.7573885945252,86,1.25581395348837
2019,"Kvädöfjärden","Bream",25,58.0132500384944,16.7573885945252,86,0.290697674418605
2019,"Kvädöfjärden","Cod",2,58.0132500384944,16.7573885945252,86,0.0232558139534884
2019,"Kvädöfjärden","Eelpout",1,58.0132500384944,16.7573885945252,86,0.0116279069767442
2019,"Kvädöfjärden","European flounder",21,58.0132500384944,16.7573885945252,86,0.244186046511628
2019,"Kvädöfjärden","Fourhorn sculpin",8,58.0132500384944,16.7573885945252,86,0.0930232558139535
2019,"Kvädöfjärden","Great sand eel",5,58.0132500384944,16.7573885945252,86,0.0581395348837209
2019,"Kvädöfjärden","Herring",375,58.0132500384944,16.7573885945252,86,4.36046511627907
2019,"Kvädöfjärden","Ide",21,58.0132500384944,16.7573885945252,86,0.244186046511628
2019,"Kvädöfjärden","Perch",804,58.0132500384944,16.7573885945252,86,9.34883720930233
2019,"Kvädöfjärden","Pike",1,58.0132500384944,16.7573885945252,86,0.0116279069767442
2019,"Kvädöfjärden","Pikeperch",131,58.0132500384944,16.7573885945252,86,1.52325581395349
2019,"Kvädöfjärden","Roach",1158,58.0132500384944,16.7573885945252,86,13.4651162790698
2019,"Kvädöfjärden","Rudd",7,58.0132500384944,16.7573885945252,86,0.0813953488372093
2019,"Kvädöfjärden","Ruffe",75,58.0132500384944,16.7573885945252,86,0.872093023255814
2019,"Kvädöfjärden","Shorthorn sculpin",28,58.0132500384944,16.7573885945252,86,0.325581395348837
2019,"Kvädöfjärden","Silver bream",312,58.0132500384944,16.7573885945252,86,3.62790697674419
2019,"Kvädöfjärden","Smelt",11,58.0132500384944,16.7573885945252,86,0.127906976744186
2019,"Kvädöfjärden","Sprat",18,58.0132500384944,16.7573885945252,86,0.209302325581395
2019,"Kvädöfjärden","Vimba",1,58.0132500384944,16.7573885945252,86,0.0116279069767442
2019,"Kvädöfjärden","Whitefish",7,58.0132500384944,16.7573885945252,86,0.0813953488372093
2019,"Lagnö","Bleak",11,59.5654375447155,18.8405535761518,39,0.282051282051282
2019,"Lagnö","Eelpout",5,59.5654375447155,18.8405535761518,39,0.128205128205128
2019,"Lagnö","European flounder",2,59.5654375447155,18.8405535761518,39,0.0512820512820513
2019,"Lagnö","Fourhorn sculpin",1,59.5654375447155,18.8405535761518,39,0.0256410256410256
2019,"Lagnö","Herring",539,59.5654375447155,18.8405535761518,39,13.8205128205128
2019,"Lagnö","Perch",1003,59.5654375447155,18.8405535761518,39,25.7179487179487
2019,"Lagnö","Roach",752,59.5654375447155,18.8405535761518,39,19.2820512820513
2019,"Lagnö","Rudd",5,59.5654375447155,18.8405535761518,39,0.128205128205128
2019,"Lagnö","Ruffe",132,59.5654375447155,18.8405535761518,39,3.38461538461538
2019,"Lagnö","Silver bream",32,59.5654375447155,18.8405535761518,39,0.82051282051282
2019,"Lagnö","Smelt",224,59.5654375447155,18.8405535761518,39,5.74358974358974
2019,"Lagnö","Sprat",18,59.5654375447155,18.8405535761518,39,0.461538461538462
2019,"Lagnö","Tench",3,59.5654375447155,18.8405535761518,39,0.0769230769230769
2019,"Lagnö","Whitefish",21,59.5654375447155,18.8405535761518,39,0.538461538461538
2019,"Limön/Orarna","Bream",52,60.6882113197222,17.3294802673121,39,1.33333333333333
2019,"Limön/Orarna","Eelpout",10,60.6882113197222,17.3294802673121,39,0.256410256410256
2019,"Limön/Orarna","Fourhorn sculpin",12,60.6882113197222,17.3294802673121,39,0.307692307692308
2019,"Limön/Orarna","Herring",695,60.6882113197222,17.3294802673121,39,17.8205128205128
2019,"Limön/Orarna","Ide",1,60.6882113197222,17.3294802673121,39,0.0256410256410256
2019,"Limön/Orarna","Perch",56,60.6882113197222,17.3294802673121,39,1.43589743589744
2019,"Limön/Orarna","Roach",88,60.6882113197222,17.3294802673121,39,2.25641025641026
2019,"Limön/Orarna","Rudd",9,60.6882113197222,17.3294802673121,39,0.230769230769231
2019,"Limön/Orarna","Ruffe",45,60.6882113197222,17.3294802673121,39,1.15384615384615
2019,"Limön/Orarna","Smelt",66,60.6882113197222,17.3294802673121,39,1.69230769230769
2019,"Limön/Orarna","Sprat",8,60.6882113197222,17.3294802673121,39,0.205128205128205
2019,"Limön/Orarna","Vimba",5,60.6882113197222,17.3294802673121,39,0.128205128205128
2019,"Limön/Orarna","Whitefish",1,60.6882113197222,17.3294802673121,39,0.0256410256410256
2019,"Långvindsfjärden","Bleak",8,61.4554339306003,17.1610289574697,41,0.195121951219512
2019,"Långvindsfjärden","Eelpout",24,61.4554339306003,17.1610289574697,41,0.585365853658537
2019,"Långvindsfjärden","Fourhorn sculpin",7,61.4554339306003,17.1610289574697,41,0.170731707317073
2019,"Långvindsfjärden","Herring",470,61.4554339306003,17.1610289574697,41,11.4634146341463
2019,"Långvindsfjärden","Perch",498,61.4554339306003,17.1610289574697,41,12.1463414634146
2019,"Långvindsfjärden","Pike",1,61.4554339306003,17.1610289574697,41,0.024390243902439
2019,"Långvindsfjärden","Roach",100,61.4554339306003,17.1610289574697,41,2.4390243902439
2019,"Långvindsfjärden","Ruffe",69,61.4554339306003,17.1610289574697,41,1.68292682926829
2019,"Långvindsfjärden","Shorthorn sculpin",4,61.4554339306003,17.1610289574697,41,0.0975609756097561
2019,"Långvindsfjärden","Smelt",24,61.4554339306003,17.1610289574697,41,0.585365853658537
2019,"Långvindsfjärden","Whitefish",9,61.4554339306003,17.1610289574697,41,0.219512195121951
2019,"Norrbyn","Bleak",124,63.5319055372738,19.8151262030123,37,3.35135135135135
2019,"Norrbyn","Brown trout",7,63.5319055372738,19.8151262030123,37,0.189189189189189
2019,"Norrbyn","Crucian carp",1,63.5319055372738,19.8151262030123,37,0.027027027027027
2019,"Norrbyn","Dace",95,63.5319055372738,19.8151262030123,37,2.56756756756757
2019,"Norrbyn","Eelpout",2,63.5319055372738,19.8151262030123,37,0.0540540540540541
2019,"Norrbyn","Fourhorn sculpin",1,63.5319055372738,19.8151262030123,37,0.027027027027027
2019,"Norrbyn","Herring",269,63.5319055372738,19.8151262030123,37,7.27027027027027
2019,"Norrbyn","Ide",14,63.5319055372738,19.8151262030123,37,0.378378378378378
2019,"Norrbyn","Perch",507,63.5319055372738,19.8151262030123,37,13.7027027027027
2019,"Norrbyn","Roach",346,63.5319055372738,19.8151262030123,37,9.35135135135135
2019,"Norrbyn","Ruffe",232,63.5319055372738,19.8151262030123,37,6.27027027027027
2019,"Norrbyn","Smelt",419,63.5319055372738,19.8151262030123,37,11.3243243243243
2019,"Norrbyn","Sprat",6,63.5319055372738,19.8151262030123,37,0.162162162162162
2019,"Norrbyn","Vendace",1,63.5319055372738,19.8151262030123,37,0.027027027027027
2019,"Norrbyn","Whitefish",102,63.5319055372738,19.8151262030123,37,2.75675675675676
2019,"Råneå","Bleak",242,65.8376870596863,22.4238189529505,45,5.37777777777778
2019,"Råneå","Bream",1126,65.8376870596863,22.4238189529505,45,25.0222222222222
2019,"Råneå","Herring",4,65.8376870596863,22.4238189529505,45,0.0888888888888889
2019,"Råneå","Ide",2,65.8376870596863,22.4238189529505,45,0.0444444444444444
2019,"Råneå","Perch",1031,65.8376870596863,22.4238189529505,45,22.9111111111111
2019,"Råneå","Pike",2,65.8376870596863,22.4238189529505,45,0.0444444444444444
2019,"Råneå","Roach",868,65.8376870596863,22.4238189529505,45,19.2888888888889
2019,"Råneå","Ruffe",126,65.8376870596863,22.4238189529505,45,2.8
2019,"Råneå","Vendace",103,65.8376870596863,22.4238189529505,45,2.28888888888889
2019,"Råneå","Whitefish",4,65.8376870596863,22.4238189529505,45,0.0888888888888889
2019,"Stavstensudde","Cod",410,55.3602953357571,13.0629672134303,35,11.7142857142857
2019,"Stavstensudde","Eelpout",5,55.3602953357571,13.0629672134303,35,0.142857142857143
2019,"Stavstensudde","European flounder",42,55.3602953357571,13.0629672134303,35,1.2
2019,"Stavstensudde","Great sand eel",13,55.3602953357571,13.0629672134303,35,0.371428571428571
2019,"Stavstensudde","Herring",40,55.3602953357571,13.0629672134303,35,1.14285714285714
2019,"Stavstensudde","Lesser sand eel",1,55.3602953357571,13.0629672134303,35,0.0285714285714286
2019,"Stavstensudde","Longspined bullhead",1,55.3602953357571,13.0629672134303,35,0.0285714285714286
2019,"Stavstensudde","Perch",2,55.3602953357571,13.0629672134303,35,0.0571428571428571
2019,"Stavstensudde","Round goby",9,55.3602953357571,13.0629672134303,35,0.257142857142857
2019,"Stavstensudde","Shorthorn sculpin",112,55.3602953357571,13.0629672134303,35,3.2
2019,"Storjungfrun","Bleak",1,61.1597973414376,17.3183269978858,14,0.0714285714285714
2019,"Storjungfrun","Brown trout",1,61.1597973414376,17.3183269978858,14,0.0714285714285714
2019,"Storjungfrun","Eelpout",15,61.1597973414376,17.3183269978858,14,1.07142857142857
2019,"Storjungfrun","Fourhorn sculpin",6,61.1597973414376,17.3183269978858,14,0.428571428571429
2019,"Storjungfrun","Herring",324,61.1597973414376,17.3183269978858,14,23.1428571428571
2019,"Storjungfrun","Perch",1,61.1597973414376,17.3183269978858,14,0.0714285714285714
2019,"Storjungfrun","Roach",4,61.1597973414376,17.3183269978858,14,0.285714285714286
2019,"Storjungfrun","Ruffe",1,61.1597973414376,17.3183269978858,14,0.0714285714285714
2019,"Storjungfrun","Shorthorn sculpin",1,61.1597973414376,17.3183269978858,14,0.0714285714285714
2019,"Storjungfrun","Smelt",1,61.1597973414376,17.3183269978858,14,0.0714285714285714
2019,"Vaxholm","Bleak",28,59.381168629109,18.3375372085403,45,0.622222222222222
2019,"Vaxholm","Bream",110,59.381168629109,18.3375372085403,45,2.44444444444444
2019,"Vaxholm","Brown trout",3,59.381168629109,18.3375372085403,45,0.0666666666666667
2019,"Vaxholm","Eelpout",1,59.381168629109,18.3375372085403,45,0.0222222222222222
2019,"Vaxholm","Fourhorn sculpin",1,59.381168629109,18.3375372085403,45,0.0222222222222222
2019,"Vaxholm","Herring",299,59.381168629109,18.3375372085403,45,6.64444444444444
2019,"Vaxholm","Perch",1002,59.381168629109,18.3375372085403,45,22.2666666666667
2019,"Vaxholm","Pikeperch",7,59.381168629109,18.3375372085403,45,0.155555555555556
2019,"Vaxholm","Roach",1735,59.381168629109,18.3375372085403,45,38.5555555555556
2019,"Vaxholm","Ruffe",121,59.381168629109,18.3375372085403,45,2.68888888888889
2019,"Vaxholm","Silver bream",76,59.381168629109,18.3375372085403,45,1.68888888888889
2019,"Vaxholm","Smelt",342,59.381168629109,18.3375372085403,45,7.6
2019,"Vaxholm","Sprat",8,59.381168629109,18.3375372085403,45,0.177777777777778
2019,"Vaxholm","Tench",1,59.381168629109,18.3375372085403,45,0.0222222222222222
2019,"Vaxholm","Whitefish",16,59.381168629109,18.3375372085403,45,0.355555555555556
2019,"Åhus SO","Brown trout",1,55.8710942662338,14.2707718571429,42,0.0238095238095238
2019,"Åhus SO","Cod",98,55.8710942662338,14.2707718571429,42,2.33333333333333
2019,"Åhus SO","Eelpout",1,55.8710942662338,14.2707718571429,42,0.0238095238095238
2019,"Åhus SO","European flounder",40,55.8710942662338,14.2707718571429,42,0.952380952380952
2019,"Åhus SO","Great sand eel",14,55.8710942662338,14.2707718571429,42,0.333333333333333
2019,"Åhus SO","Herring",334,55.8710942662338,14.2707718571429,42,7.95238095238095
2019,"Åhus SO","Lesser sand eel",9,55.8710942662338,14.2707718571429,42,0.214285714285714
2019,"Åhus SO","Longspined bullhead",2,55.8710942662338,14.2707718571429,42,0.0476190476190476
2019,"Åhus SO","Perch",33,55.8710942662338,14.2707718571429,42,0.785714285714286
2019,"Åhus SO","Roach",1,55.8710942662338,14.2707718571429,42,0.0238095238095238
2019,"Åhus SO","Shorthorn sculpin",60,55.8710942662338,14.2707718571429,42,1.42857142857143
2019,"Åhus SO","Sprat",10,55.8710942662338,14.2707718571429,42,0.238095238095238
2019,"Åhus SO","Turbot",6,55.8710942662338,14.2707718571429,42,0.142857142857143
2019,"Åhus SO","Vimba",1,55.8710942662338,14.2707718571429,42,0.0238095238095238
2019,"Ö Gotlands m kustvatten","Bleak",1,57.4640021431639,18.8488252684324,42,0.0238095238095238
2019,"Ö Gotlands m kustvatten","Cod",7,57.4640021431639,18.8488252684324,42,0.166666666666667
2019,"Ö Gotlands m kustvatten","Eelpout",8,57.4640021431639,18.8488252684324,42,0.19047619047619
2019,"Ö Gotlands m kustvatten","European flounder",1132,57.4640021431639,18.8488252684324,42,26.952380952381
2019,"Ö Gotlands m kustvatten","Great sand eel",2,57.4640021431639,18.8488252684324,42,0.0476190476190476
2019,"Ö Gotlands m kustvatten","Herring",510,57.4640021431639,18.8488252684324,42,12.1428571428571
2019,"Ö Gotlands m kustvatten","Ide",13,57.4640021431639,18.8488252684324,42,0.30952380952381
2019,"Ö Gotlands m kustvatten","Perch",484,57.4640021431639,18.8488252684324,42,11.5238095238095
2019,"Ö Gotlands m kustvatten","Round goby",12,57.4640021431639,18.8488252684324,42,0.285714285714286
2019,"Ö Gotlands m kustvatten","Smelt",1,57.4640021431639,18.8488252684324,42,0.0238095238095238
2019,"Ö Gotlands m kustvatten","Sprat",63,57.4640021431639,18.8488252684324,42,1.5
2019,"Ö Gotlands m kustvatten","Turbot",4,57.4640021431639,18.8488252684324,42,0.0952380952380952
2019,"Ö Gotlands m kustvatten","Whitefish",1,57.4640021431639,18.8488252684324,42,0.0238095238095238
2020,"Asköfjärden","Bleak",5,58.8379063616474,17.6365577940798,47,0.106382978723404
2020,"Asköfjärden","Brown trout",2,58.8379063616474,17.6365577940798,47,0.0425531914893617
2020,"Asköfjärden","Eelpout",5,58.8379063616474,17.6365577940798,47,0.106382978723404
2020,"Asköfjärden","European flounder",38,58.8379063616474,17.6365577940798,47,0.808510638297872
2020,"Asköfjärden","Herring",1243,58.8379063616474,17.6365577940798,47,26.4468085106383
2020,"Asköfjärden","Ide",26,58.8379063616474,17.6365577940798,47,0.553191489361702
2020,"Asköfjärden","Perch",128,58.8379063616474,17.6365577940798,47,2.72340425531915
2020,"Asköfjärden","Pikeperch",1,58.8379063616474,17.6365577940798,47,0.0212765957446809
2020,"Asköfjärden","Roach",1080,58.8379063616474,17.6365577940798,47,22.9787234042553
2020,"Asköfjärden","Round goby",16,58.8379063616474,17.6365577940798,47,0.340425531914894
2020,"Asköfjärden","Rudd",1,58.8379063616474,17.6365577940798,47,0.0212765957446809
2020,"Asköfjärden","Ruffe",49,58.8379063616474,17.6365577940798,47,1.04255319148936
2020,"Asköfjärden","Smelt",234,58.8379063616474,17.6365577940798,47,4.97872340425532
2020,"Asköfjärden","Sprat",296,58.8379063616474,17.6365577940798,47,6.29787234042553
2020,"Asköfjärden","Whitefish",5,58.8379063616474,17.6365577940798,47,0.106382978723404
2020,"Forsmark","Bleak",16,60.4357953111688,18.1513502597403,45,0.355555555555556
2020,"Forsmark","Eelpout",2,60.4357953111688,18.1513502597403,45,0.0444444444444444
2020,"Forsmark","Herring",408,60.4357953111688,18.1513502597403,45,9.06666666666667
2020,"Forsmark","Perch",785,60.4357953111688,18.1513502597403,45,17.4444444444444
2020,"Forsmark","Pikeperch",5,60.4357953111688,18.1513502597403,45,0.111111111111111
2020,"Forsmark","Roach",785,60.4357953111688,18.1513502597403,45,17.4444444444444
2020,"Forsmark","Ruffe",107,60.4357953111688,18.1513502597403,45,2.37777777777778
2020,"Forsmark","Silver bream",152,60.4357953111688,18.1513502597403,45,3.37777777777778
2020,"Forsmark","Straightnose pipefish",1,60.4357953111688,18.1513502597403,45,0.0222222222222222
2020,"Forsmark","Tench",1,60.4357953111688,18.1513502597403,45,0.0222222222222222
2020,"Galtfjärden","Bleak",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2020,"Galtfjärden","Bream",22,60.1585640983372,18.615399581422,30,0.733333333333333
2020,"Galtfjärden","Burbot",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2020,"Galtfjärden","Eelpout",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2020,"Galtfjärden","Fourhorn sculpin",102,60.1585640983372,18.615399581422,30,3.4
2020,"Galtfjärden","Herring",409,60.1585640983372,18.615399581422,30,13.6333333333333
2020,"Galtfjärden","Ide",3,60.1585640983372,18.615399581422,30,0.1
2020,"Galtfjärden","Perch",380,60.1585640983372,18.615399581422,30,12.6666666666667
2020,"Galtfjärden","Pikeperch",90,60.1585640983372,18.615399581422,30,3
2020,"Galtfjärden","Roach",554,60.1585640983372,18.615399581422,30,18.4666666666667
2020,"Galtfjärden","Ruffe",146,60.1585640983372,18.615399581422,30,4.86666666666667
2020,"Galtfjärden","Silver bream",46,60.1585640983372,18.615399581422,30,1.53333333333333
2020,"Galtfjärden","Smelt",31,60.1585640983372,18.615399581422,30,1.03333333333333
2020,"Galtfjärden","Sprat",28,60.1585640983372,18.615399581422,30,0.933333333333333
2020,"Galtfjärden","Tench",1,60.1585640983372,18.615399581422,30,0.0333333333333333
2020,"Galtfjärden","Vimba",2,60.1585640983372,18.615399581422,30,0.0666666666666667
2020,"Galtfjärden","Whitefish",5,60.1585640983372,18.615399581422,30,0.166666666666667
2020,"Gaviksfjärden","Broadnosed pipefish",1,62.8731713752323,18.2397938165231,45,0.0222222222222222
2020,"Gaviksfjärden","Brown trout",1,62.8731713752323,18.2397938165231,45,0.0222222222222222
2020,"Gaviksfjärden","Herring",2069,62.8731713752323,18.2397938165231,45,45.9777777777778
2020,"Gaviksfjärden","Ide",1,62.8731713752323,18.2397938165231,45,0.0222222222222222
2020,"Gaviksfjärden","Perch",407,62.8731713752323,18.2397938165231,45,9.04444444444444
2020,"Gaviksfjärden","Roach",414,62.8731713752323,18.2397938165231,45,9.2
2020,"Gaviksfjärden","Ruffe",1,62.8731713752323,18.2397938165231,45,0.0222222222222222
2020,"Gaviksfjärden","Smelt",89,62.8731713752323,18.2397938165231,45,1.97777777777778
2020,"Gaviksfjärden","Sprat",3,62.8731713752323,18.2397938165231,45,0.0666666666666667
2020,"Gaviksfjärden","Whitefish",82,62.8731713752323,18.2397938165231,45,1.82222222222222
2020,"Holmön","Bleak",33,63.6765442341336,20.8585738674856,30,1.1
2020,"Holmön","Herring",184,63.6765442341336,20.8585738674856,30,6.13333333333333
2020,"Holmön","Perch",943,63.6765442341336,20.8585738674856,30,31.4333333333333
2020,"Holmön","Roach",280,63.6765442341336,20.8585738674856,30,9.33333333333333
